Local time,Open,High,Low,Close,Volume
11.11.2021 20:00:00.000 GMT+0200,1862.204,1863.238,1860.318,1861.568,3292914.9866
12.11.2021 00:00:00.000 GMT+0200,1861.058,1862.548,1857.654,1859.038,3812540.1139
12.11.2021 04:00:00.000 GMT+0200,1859.038,1860.264,1855.008,1859.818,3871720.0757
12.11.2021 08:00:00.000 GMT+0200,1859.768,1860.028,1849.338,1852.978,6634300.1126999995
12.11.2021 12:00:00.000 GMT+0200,1852.968,1858.588,1845.088,1854.278,7805609.941500001
12.11.2021 16:00:00.000 GMT+0200,1854.278,1865.878,1853.738,1864.658,10723159.6709
12.11.2021 20:00:00.000 GMT+0200,1864.658,1868.568,1862.434,1864.448,4050019.9496
15.11.2021 00:00:00.000 GMT+0200,1869.364,1869.364,1857.096,1860.348,4809579.8492
15.11.2021 04:00:00.000 GMT+0200,1860.348,1862.214,1856.348,1858.778,5870004.8924
15.11.2021 08:00:00.000 GMT+0200,1858.778,1863.438,1856.318,1862.268,6224940.0615
15.11.2021 12:00:00.000 GMT+0200,1862.268,1870.468,1860.474,1864.164,7444739.9378
15.11.2021 16:00:00.000 GMT+0200,1864.184,1865.118,1858.118,1863.304,12203010.201499999
15.11.2021 20:00:00.000 GMT+0200,1863.238,1867.854,1861.964,1862.388,4863819.9567
16.11.2021 00:00:00.000 GMT+0200,1862.208,1865.868,1861.764,1865.788,2754319.9658000004
16.11.2021 04:00:00.000 GMT+0200,1865.828,1868.798,1863.828,1866.554,4774229.9437
16.11.2021 08:00:00.000 GMT+0200,1866.554,1874.798,1862.124,1873.178,6638970.0174
16.11.2021 12:00:00.000 GMT+0200,1873.168,1877.118,1865.358,1866.948,8636545.3004
16.11.2021 16:00:00.000 GMT+0200,1866.948,1868.928,1851.608,1852.038,12578269.9585
16.11.2021 20:00:00.000 GMT+0200,1852.018,1854.388,1849.564,1850.458,4799880.0873
17.11.2021 00:00:00.000 GMT+0200,1849.868,1855.898,1849.328,1855.558,3245580.0175
17.11.2021 04:00:00.000 GMT+0200,1855.568,1855.978,1851.854,1852.325,5308320.045399999
17.11.2021 08:00:00.000 GMT+0200,1852.388,1861.278,1852.358,1859.248,5499660.015000001
17.11.2021 12:00:00.000 GMT+0200,1859.318,1865.648,1857.865,1862.028,7269309.9975
17.11.2021 16:00:00.000 GMT+0200,1862.038,1867.874,1860.144,1865.318,9409900.0693
17.11.2021 20:00:00.000 GMT+0200,1865.318,1867.958,1862.668,1867.138,4547340.0354
18.11.2021 00:00:00.000 GMT+0200,1866.448,1870.814,1866.154,1868.114,3229529.9769
18.11.2021 04:00:00.000 GMT+0200,1868.134,1869.854,1864.028,1866.385,6124770.1049
18.11.2021 08:00:00.000 GMT+0200,1866.382,1869.638,1862.478,1864.218,7283069.9683
18.11.2021 12:00:00.000 GMT+0200,1864.198,1866.848,1854.948,1864.204,9629029.9892
18.11.2021 16:00:00.000 GMT+0200,1864.224,1865.438,1857.528,1860.788,11662500.2623
18.11.2021 20:00:00.000 GMT+0200,1860.698,1860.998,1856.698,1858.448,4267105.072799999
19.11.2021 00:00:00.000 GMT+0200,1858.038,1861.968,1857.928,1861.348,2657120.0192
19.11.2021 04:00:00.000 GMT+0200,1861.545,1863.634,1860.334,1860.918,5747699.856799999
19.11.2021 08:00:00.000 GMT+0200,1860.918,1864.094,1851.428,1863.994,12015604.9729
19.11.2021 12:00:00.000 GMT+0200,1864.051,1864.748,1857.698,1860.018,12891849.7562
19.11.2021 16:00:00.000 GMT+0200,1860.018,1865.668,1842.869,1846.938,17770910.0247
19.11.2021 20:00:00.000 GMT+0200,1846.958,1850.472,1844.328,1845.175,6083235.085
22.11.2021 00:00:00.000 GMT+0200,1846.534,1848.454,1838.648,1845.718,3895889.9379000003
22.11.2021 04:00:00.000 GMT+0200,1845.718,1848.984,1844.374,1846.608,4018639.9818
22.11.2021 08:00:00.000 GMT+0200,1846.604,1846.948,1840.078,1845.008,6111640.0956999995
22.11.2021 12:00:00.000 GMT+0200,1845.018,1845.588,1834.858,1837.844,8953940.034
22.11.2021 16:00:00.000 GMT+0200,1837.974,1838.488,1806.738,1808.344,17186229.944099996
22.11.2021 20:00:00.000 GMT+0200,1808.298,1808.348,1802.144,1804.068,6713995.099099999
23.11.2021 00:00:00.000 GMT+0200,1805.644,1812.318,1805.534,1811.238,2851390.0041
23.11.2021 04:00:00.000 GMT+0200,1811.258,1811.278,1806.384,1808.038,3495580.0176
23.11.2021 08:00:00.000 GMT+0200,1808.078,1809.779,1792.598,1797.618,9544684.8869
23.11.2021 12:00:00.000 GMT+0200,1797.638,1799.048,1784.088,1785.938,10462689.7573
23.11.2021 16:00:00.000 GMT+0200,1785.938,1793.088,1781.859,1784.238,12980260.252999999
23.11.2021 20:00:00.000 GMT+0200,1784.228,1791.795,1781.908,1788.708,4908784.9854999995
24.11.2021 00:00:00.000 GMT+0200,1788.568,1795.958,1788.328,1794.918,3587849.9747
24.11.2021 04:00:00.000 GMT+0200,1794.848,1795.748,1792.575,1795.485,3718680.0242
24.11.2021 08:00:00.000 GMT+0200,1795.485,1796.285,1790.238,1791.918,6560650.110200001
24.11.2021 12:00:00.000 GMT+0200,1791.908,1792.728,1781.671,1784.528,8847764.9689
24.11.2021 16:00:00.000 GMT+0200,1784.468,1791.288,1778.398,1785.268,11084270.0004
24.11.2021 20:00:00.000 GMT+0200,1785.298,1789.378,1782.408,1788.208,4374160.0514
25.11.2021 00:00:00.000 GMT+0200,1789.388,1793.128,1785.928,1791.775,2565919.9357000003
25.11.2021 04:00:00.000 GMT+0200,1791.775,1794.155,1791.318,1792.768,2632220.0597
25.11.2021 08:00:00.000 GMT+0200,1792.788,1794.968,1791.845,1792.905,3565609.9916
25.11.2021 12:00:00.000 GMT+0200,1792.878,1792.925,1789.308,1791.078,3207029.9984
25.11.2021 16:00:00.000 GMT+0200,1791.098,1792.035,1787.718,1788.475,2663899.9879
25.11.2021 20:00:00.000 GMT+0200,1788.475,1788.475,1788.475,1788.475,0
26.11.2021 00:00:00.000 GMT+0200,1790.798,1794.238,1789.888,1792.368,3026634.9315
26.11.2021 04:00:00.000 GMT+0200,1792.388,1799.248,1791.728,1797.335,3870349.9436
26.11.2021 08:00:00.000 GMT+0200,1797.335,1809.728,1797.289,1809.625,8804419.9944
26.11.2021 12:00:00.000 GMT+0200,1809.625,1815.408,1798.818,1805.488,9056794.881700002
26.11.2021 16:00:00.000 GMT+0200,1805.488,1807.955,1780.358,1785.595,12870504.9753
26.11.2021 20:00:00.000 GMT+0200,1785.745,1792.815,1783.848,1792.665,789794.9815
29.11.2021 00:00:00.000 GMT+0200,1790.195,1795.885,1775.563,1795.105,4688681.0064
29.11.2021 04:00:00.000 GMT+0200,1795.098,1796.568,1791.098,1795.778,4337029.934
29.11.2021 08:00:00.000 GMT+0200,1795.738,1799.258,1791.828,1799.168,7379269.9575
29.11.2021 12:00:00.000 GMT+0200,1799.149,1799.258,1786.708,1786.825,7205859.8995
29.11.2021 16:00:00.000 GMT+0200,1786.805,1789.825,1782.318,1784.038,10607529.9978
29.11.2021 20:00:00.000 GMT+0200,1784.038,1785.655,1781.008,1784.038,4480939.9844
30.11.2021 00:00:00.000 GMT+0200,1783.185,1788.978,1782.908,1788.358,3294439.9715
30.11.2021 04:00:00.000 GMT+0200,1788.358,1795.838,1787.638,1795.738,4287860.0359000005
30.11.2021 08:00:00.000 GMT+0200,1795.668,1798.418,1789.868,1796.935,8657459.974299999
30.11.2021 12:00:00.000 GMT+0200,1797.008,1797.725,1788.955,1795.618,8117179.8705
30.11.2021 16:00:00.000 GMT+0200,1795.618,1808.618,1769.758,1774.285,19737690.2104
30.11.2021 20:00:00.000 GMT+0200,1774.175,1777.699,1770.745,1773.948,6521529.913
01.12.2021 00:00:00.000 GMT+0200,1775.045,1778.358,1772.049,1775.258,4318879.9618999995
01.12.2021 04:00:00.000 GMT+0200,1775.288,1794.410,1774.948,1790.465,4033590.0784
01.12.2021 08:00:00.000 GMT+0200,1790.498,1791.988,1776.525,1782.758,8729230.046300001
01.12.2021 12:00:00.000 GMT+0200,1782.758,1790.398,1781.858,1787.938,7865629.9114
01.12.2021 16:00:00.000 GMT+0200,1788.048,1792.130,1781.218,1783.975,12821740.1505
01.12.2021 20:00:00.000 GMT+0200,1783.978,1784.065,1777.275,1781.348,8385779.9768
02.12.2021 00:00:00.000 GMT+0200,1781.785,1783.245,1779.445,1780.018,3606094.9565000003
02.12.2021 04:00:00.000 GMT+0200,1780.008,1781.798,1775.058,1775.908,4088190.0787000004
02.12.2021 08:00:00.000 GMT+0200,1775.880,1778.778,1767.348,1773.018,6233025.0739
02.12.2021 12:00:00.000 GMT+0200,1773.058,1781.148,1772.490,1774.318,8786440.014800001
02.12.2021 16:00:00.000 GMT+0200,1774.308,1778.875,1762.318,1763.275,15026700.258299999
02.12.2021 20:00:00.000 GMT+0200,1763.248,1769.245,1761.815,1768.398,5427210.867299999
03.12.2021 00:00:00.000 GMT+0200,1768.205,1771.815,1767.365,1770.455,3576264.9774
03.12.2021 04:00:00.000 GMT+0200,1770.455,1776.358,1769.798,1775.905,5127469.8973
03.12.2021 08:00:00.000 GMT+0200,1775.905,1775.910,1766.020,1768.868,7382789.9695
03.12.2021 12:00:00.000 GMT+0200,1768.868,1778.530,1766.295,1769.948,11664809.9422
03.12.2021 16:00:00.000 GMT+0200,1769.958,1782.278,1766.338,1780.418,16799170.0173
03.12.2021 20:00:00.000 GMT+0200,1780.418,1785.998,1779.348,1782.788,8091324.746700001
06.12.2021 00:00:00.000 GMT+0200,1784.355,1786.455,1780.538,1786.055,4517774.8799
06.12.2021 04:00:00.000 GMT+0200,1786.035,1787.635,1780.975,1783.218,5236769.9146
06.12.2021 08:00:00.000 GMT+0200,1783.202,1786.008,1777.658,1779.665,8905860.1857
06.12.2021 12:00:00.000 GMT+0200,1779.655,1782.815,1776.411,1778.818,9276820.0636
06.12.2021 16:00:00.000 GMT+0200,1778.798,1784.885,1775.587,1780.788,11434974.9089
06.12.2021 20:00:00.000 GMT+0200,1780.788,1781.145,1777.688,1778.218,5170880.109
07.12.2021 00:00:00.000 GMT+0200,1778.295,1781.895,1777.698,1778.958,2329625.0701
07.12.2021 04:00:00.000 GMT+0200,1778.935,1781.338,1776.725,1780.925,3461769.9981
07.12.2021 08:00:00.000 GMT+0200,1780.888,1784.498,1777.298,1781.080,6099869.9666
07.12.2021 12:00:00.000 GMT+0200,1781.080,1784.558,1772.168,1775.188,6651419.9973
07.12.2021 16:00:00.000 GMT+0200,1775.198,1787.708,1773.598,1783.018,23190154.6716
07.12.2021 20:00:00.000 GMT+0200,1783.018,1786.295,1782.128,1783.618,12342464.7748
08.12.2021 00:00:00.000 GMT+0200,1783.725,1787.298,1782.745,1786.668,2303539.9913999997
08.12.2021 04:00:00.000 GMT+0200,1786.668,1790.718,1786.588,1790.658,3362269.9677999998
08.12.2021 08:00:00.000 GMT+0200,1790.688,1791.518,1785.698,1789.528,5319500.029200001
08.12.2021 12:00:00.000 GMT+0200,1789.498,1792.998,1781.508,1783.158,9120959.7588
08.12.2021 16:00:00.000 GMT+0200,1783.228,1784.978,1779.478,1784.248,8291599.988899999
08.12.2021 20:00:00.000 GMT+0200,1784.265,1786.728,1782.178,1782.728,3731528.0438
09.12.2021 00:00:00.000 GMT+0200,1782.368,1785.458,1782.358,1784.258,2117780.0298
09.12.2021 04:00:00.000 GMT+0200,1784.238,1787.028,1782.065,1785.658,3058965.9809999997
09.12.2021 08:00:00.000 GMT+0200,1785.618,1787.505,1781.825,1782.758,5422080.0399
09.12.2021 12:00:00.000 GMT+0200,1782.748,1784.008,1773.678,1777.547,8251830.101
09.12.2021 16:00:00.000 GMT+0200,1777.517,1783.008,1773.798,1776.918,8954839.9448
09.12.2021 20:00:00.000 GMT+0200,1776.968,1778.218,1773.138,1774.938,3963519.9905
10.12.2021 00:00:00.000 GMT+0200,1774.665,1779.025,1774.665,1778.238,2086309.9992
10.12.2021 04:00:00.000 GMT+0200,1778.188,1779.545,1776.895,1776.988,2954429.9842000003
10.12.2021 08:00:00.000 GMT+0200,1776.988,1777.518,1769.968,1770.735,5351619.9589
10.12.2021 12:00:00.000 GMT+0200,1770.708,1785.208,1770.240,1784.098,7345270.037699999
10.12.2021 16:00:00.000 GMT+0200,1784.068,1789.398,1778.648,1783.328,10529329.6576
10.12.2021 20:00:00.000 GMT+0200,1783.355,1784.938,1781.275,1782.288,3043020.0397999994
13.12.2021 00:00:00.000 GMT+0200,1783.055,1786.818,1781.778,1786.648,3433225.0357
13.12.2021 04:00:00.000 GMT+0200,1786.658,1788.135,1784.305,1784.815,3480120.0628
13.12.2021 08:00:00.000 GMT+0200,1784.825,1787.738,1783.205,1785.308,5345889.925899999
13.12.2021 12:00:00.000 GMT+0200,1785.285,1791.455,1781.948,1783.048,7275939.941400001
13.12.2021 16:00:00.000 GMT+0200,1783.028,1790.098,1781.698,1788.208,10799844.861000001
13.12.2021 20:00:00.000 GMT+0200,1788.198,1788.678,1786.208,1786.278,4668645.024300001
14.12.2021 00:00:00.000 GMT+0200,1786.055,1788.735,1784.905,1788.315,2625620.0075
14.12.2021 04:00:00.000 GMT+0200,1788.315,1789.415,1785.248,1787.248,3161920.0409999997
14.12.2021 08:00:00.000 GMT+0200,1787.218,1788.328,1781.895,1783.658,5274649.9777
14.12.2021 12:00:00.000 GMT+0200,1783.658,1785.578,1771.519,1772.088,7632285.1181
14.12.2021 16:00:00.000 GMT+0200,1772.028,1778.098,1766.358,1772.458,11870569.9444
14.12.2021 20:00:00.000 GMT+0200,1772.478,1773.075,1770.195,1770.428,4551349.9677
15.12.2021 00:00:00.000 GMT+0200,1771.425,1773.755,1769.808,1772.598,3088675.0220999997
15.12.2021 04:00:00.000 GMT+0200,1772.578,1772.988,1768.028,1769.198,3477070.0634
15.12.2021 08:00:00.000 GMT+0200,1769.188,1771.278,1766.678,1769.418,5297550.0822
15.12.2021 12:00:00.000 GMT+0200,1769.408,1773.620,1767.578,1771.838,6616859.9724
15.12.2021 16:00:00.000 GMT+0200,1771.835,1772.398,1764.208,1765.518,11326134.800900001
15.12.2021 20:00:00.000 GMT+0200,1765.518,1780.758,1752.928,1776.785,13031094.7895
16.12.2021 00:00:00.000 GMT+0200,1776.225,1782.568,1775.418,1782.555,4546534.9556
16.12.2021 04:00:00.000 GMT+0200,1782.558,1784.178,1780.878,1783.495,3697049.9752999996
16.12.2021 08:00:00.000 GMT+0200,1783.495,1786.955,1783.368,1785.445,6607839.942
16.12.2021 12:00:00.000 GMT+0200,1785.428,1789.958,1782.068,1788.968,9482975.006099999
16.12.2021 16:00:00.000 GMT+0200,1789.008,1798.938,1786.868,1797.185,11657385.230099998
16.12.2021 20:00:00.000 GMT+0200,1797.195,1799.555,1794.855,1798.908,5150793.0159
17.12.2021 00:00:00.000 GMT+0200,1798.548,1802.665,1797.148,1802.185,3569209.9332
17.12.2021 04:00:00.000 GMT+0200,1802.155,1805.358,1801.328,1804.928,4873789.9661
17.12.2021 08:00:00.000 GMT+0200,1804.928,1809.865,1804.619,1806.608,4744630.098300001
17.12.2021 12:00:00.000 GMT+0200,1806.618,1814.148,1804.498,1806.668,6047450.0657
17.12.2021 16:00:00.000 GMT+0200,1806.668,1809.695,1802.178,1804.698,9386485.0997
17.12.2021 20:00:00.000 GMT+0200,1804.698,1804.838,1795.758,1797.708,4558485.0014
20.12.2021 00:00:00.000 GMT+0200,1799.445,1802.383,1798.508,1800.968,4753669.9771
20.12.2021 04:00:00.000 GMT+0200,1800.938,1803.598,1800.118,1802.735,4475131.0945
20.12.2021 08:00:00.000 GMT+0200,1802.735,1804.058,1797.288,1799.588,6547234.8929
20.12.2021 12:00:00.000 GMT+0200,1799.588,1800.075,1794.068,1796.218,7300669.908500001
20.12.2021 16:00:00.000 GMT+0200,1796.228,1798.088,1791.605,1794.705,12925830.125799999
20.12.2021 20:00:00.000 GMT+0200,1794.705,1795.195,1788.188,1790.458,6553619.9807
21.12.2021 00:00:00.000 GMT+0200,1789.805,1792.208,1789.168,1790.038,3957100.0933
21.12.2021 04:00:00.000 GMT+0200,1790.048,1793.308,1789.548,1792.568,3687800.0498
21.12.2021 08:00:00.000 GMT+0200,1792.568,1798.198,1788.728,1797.858,6485539.9132
21.12.2021 12:00:00.000 GMT+0200,1797.858,1800.438,1795.358,1797.865,6076429.963099999
21.12.2021 16:00:00.000 GMT+0200,1797.865,1798.265,1784.838,1787.368,10067849.9938
21.12.2021 20:00:00.000 GMT+0200,1787.368,1789.509,1786.538,1788.818,3704095.0656000003
22.12.2021 00:00:00.000 GMT+0200,1788.175,1791.078,1788.175,1789.415,3016460.0609999998
22.12.2021 04:00:00.000 GMT+0200,1789.518,1790.598,1787.255,1787.595,2741017.9675
22.12.2021 08:00:00.000 GMT+0200,1787.575,1789.668,1785.795,1788.305,4497369.9451
22.12.2021 12:00:00.000 GMT+0200,1788.305,1794.585,1788.248,1794.484,6122329.9503999995
22.12.2021 16:00:00.000 GMT+0200,1794.484,1799.795,1788.758,1799.418,10456679.821
22.12.2021 20:00:00.000 GMT+0200,1799.448,1804.955,1799.159,1803.278,4102628.9462
23.12.2021 00:00:00.000 GMT+0200,1803.795,1807.128,1802.998,1806.978,2647589.9814999998
23.12.2021 04:00:00.000 GMT+0200,1807.008,1808.378,1804.975,1806.168,3511899.9779
23.12.2021 08:00:00.000 GMT+0200,1806.168,1807.919,1804.688,1806.925,4325129.9858
23.12.2021 12:00:00.000 GMT+0200,1806.955,1809.938,1803.208,1807.258,6100579.857799999
23.12.2021 16:00:00.000 GMT+0200,1807.218,1808.868,1798.778,1808.285,8248270.0348
23.12.2021 20:00:00.000 GMT+0200,1808.285,1810.629,1807.395,1808.355,3861220.0618000003
24.12.2021 00:00:00.000 GMT+0200,1808.355,1808.355,1808.355,1808.355,0
24.12.2021 04:00:00.000 GMT+0200,1808.355,1808.355,1808.355,1808.355,0
24.12.2021 08:00:00.000 GMT+0200,1808.355,1808.355,1808.355,1808.355,0
24.12.2021 12:00:00.000 GMT+0200,1808.355,1808.355,1808.355,1808.355,0
24.12.2021 16:00:00.000 GMT+0200,1808.355,1808.355,1808.355,1808.355,0
24.12.2021 20:00:00.000 GMT+0200,1808.355,1808.355,1808.355,1808.355,0
27.12.2021 00:00:00.000 GMT+0200,1808.544,1811.764,1805.658,1810.714,3002339.9590999996
27.12.2021 04:00:00.000 GMT+0200,1810.694,1811.198,1808.498,1809.524,3184910.059
27.12.2021 08:00:00.000 GMT+0200,1809.524,1810.098,1804.948,1806.344,3472909.9871000005
27.12.2021 12:00:00.000 GMT+0200,1806.344,1809.088,1802.855,1808.458,4163540.0653
27.12.2021 16:00:00.000 GMT+0200,1808.548,1813.388,1807.215,1808.075,7649499.893200001
27.12.2021 20:00:00.000 GMT+0200,1808.065,1812.605,1806.548,1811.738,3887934.9529999997
28.12.2021 00:00:00.000 GMT+0200,1811.068,1812.538,1809.444,1810.038,2305264.92
28.12.2021 04:00:00.000 GMT+0200,1810.034,1813.448,1808.398,1812.824,2692829.9963
28.12.2021 08:00:00.000 GMT+0200,1812.814,1815.988,1812.394,1815.158,4154189.9443
28.12.2021 12:00:00.000 GMT+0200,1815.158,1820.099,1815.008,1817.738,3740760.0880000005
28.12.2021 16:00:00.000 GMT+0200,1817.738,1818.394,1809.199,1810.278,7426419.9733
28.12.2021 20:00:00.000 GMT+0200,1810.278,1811.214,1804.918,1805.868,3674054.9505000003
29.12.2021 00:00:00.000 GMT+0200,1805.568,1807.008,1803.918,1805.698,2398629.9633
29.12.2021 04:00:00.000 GMT+0200,1805.698,1807.578,1804.758,1806.585,2385960.0127
29.12.2021 08:00:00.000 GMT+0200,1806.588,1807.308,1802.059,1802.625,3334679.9612000003
29.12.2021 12:00:00.000 GMT+0200,1802.625,1802.655,1789.348,1789.798,7070029.9739
29.12.2021 16:00:00.000 GMT+0200,1789.798,1804.578,1789.478,1803.915,8430459.9762
29.12.2021 20:00:00.000 GMT+0200,1803.935,1805.648,1802.148,1804.298,3090390.0862
30.12.2021 00:00:00.000 GMT+0200,1804.028,1805.458,1801.175,1803.228,2634140.0147
30.12.2021 04:00:00.000 GMT+0200,1803.218,1803.528,1798.158,1798.398,2916449.9342
30.12.2021 08:00:00.000 GMT+0200,1798.398,1802.109,1796.058,1800.008,4246349.9308
30.12.2021 12:00:00.000 GMT+0200,1800.008,1804.578,1798.698,1802.729,4170659.9593999996
30.12.2021 16:00:00.000 GMT+0200,1802.759,1814.218,1800.775,1813.398,7064839.9591
30.12.2021 20:00:00.000 GMT+0200,1813.415,1817.108,1812.748,1814.348,3012096.0177
31.12.2021 00:00:00.000 GMT+0200,1814.395,1818.864,1814.118,1816.458,2139329.9997
31.12.2021 04:00:00.000 GMT+0200,1816.458,1819.164,1814.598,1818.508,2687629.968
31.12.2021 08:00:00.000 GMT+0200,1818.508,1820.078,1814.968,1817.974,3343700.0512
31.12.2021 12:00:00.000 GMT+0200,1817.984,1827.404,1817.824,1824.204,4391499.9366
31.12.2021 16:00:00.000 GMT+0200,1824.214,1827.318,1820.184,1826.444,8594540.119199999
31.12.2021 20:00:00.000 GMT+0200,1826.454,1830.248,1824.588,1829.058,3366224.9445
03.01.2022 00:00:00.000 GMT+0200,1828.604,1831.624,1826.888,1828.728,2817780.0178
03.01.2022 04:00:00.000 GMT+0200,1828.728,1828.798,1823.594,1825.338,2896869.9574
03.01.2022 08:00:00.000 GMT+0200,1825.328,1826.578,1820.908,1826.304,4853190.183599999
03.01.2022 12:00:00.000 GMT+0200,1826.294,1827.414,1805.584,1807.058,8304989.9935
03.01.2022 16:00:00.000 GMT+0200,1807.028,1810.878,1798.189,1799.568,12643815.0406
03.01.2022 20:00:00.000 GMT+0200,1799.558,1804.494,1798.948,1801.028,5322090.0297
04.01.2022 00:00:00.000 GMT+0200,1800.404,1806.798,1800.404,1805.064,3883360.0581
04.01.2022 04:00:00.000 GMT+0200,1805.044,1806.994,1803.078,1805.338,3811509.9668
04.01.2022 08:00:00.000 GMT+0200,1805.348,1807.275,1801.808,1805.615,6020590.0669
04.01.2022 12:00:00.000 GMT+0200,1805.715,1808.498,1798.388,1807.088,8597540.021
04.01.2022 16:00:00.000 GMT+0200,1807.098,1816.688,1806.228,1813.475,11536670.0888
04.01.2022 20:00:00.000 GMT+0200,1813.478,1815.355,1813.315,1814.278,3517573.9527000003
05.01.2022 00:00:00.000 GMT+0200,1813.708,1815.328,1812.608,1815.124,2432659.9241000004
05.01.2022 04:00:00.000 GMT+0200,1815.054,1816.368,1813.988,1815.638,4460189.8788
05.01.2022 08:00:00.000 GMT+0200,1815.628,1820.058,1812.368,1817.638,5554560.065300001
05.01.2022 12:00:00.000 GMT+0200,1817.638,1827.824,1814.898,1825.418,8535430.0737
05.01.2022 16:00:00.000 GMT+0200,1825.398,1829.584,1820.294,1822.718,10645395.0405
05.01.2022 20:00:00.000 GMT+0200,1822.728,1824.818,1808.168,1810.228,10359264.9102
06.01.2022 00:00:00.000 GMT+0200,1810.174,1811.438,1806.958,1810.064,3990435.1234999998
06.01.2022 04:00:00.000 GMT+0200,1810.068,1810.154,1802.884,1802.884,5134520.1135
06.01.2022 08:00:00.000 GMT+0200,1802.914,1803.738,1793.638,1794.758,8945835.113499999
06.01.2022 12:00:00.000 GMT+0200,1794.824,1807.068,1786.738,1788.318,11756119.9665
06.01.2022 16:00:00.000 GMT+0200,1788.318,1795.465,1786.978,1790.978,14209769.7259
06.01.2022 20:00:00.000 GMT+0200,1790.868,1791.338,1786.288,1790.688,5689110.0406
07.01.2022 00:00:00.000 GMT+0200,1790.538,1792.508,1789.628,1790.548,2967600.0476
07.01.2022 04:00:00.000 GMT+0200,1790.528,1793.168,1789.665,1790.578,3718240.1120999996
07.01.2022 08:00:00.000 GMT+0200,1790.548,1793.758,1787.688,1792.968,5783829.9275
07.01.2022 12:00:00.000 GMT+0200,1792.988,1796.088,1782.495,1789.088,9055680.0365
07.01.2022 16:00:00.000 GMT+0200,1789.048,1796.615,1786.398,1795.818,14830870.3899
07.01.2022 20:00:00.000 GMT+0200,1795.818,1798.515,1794.268,1795.808,5283034.9207
10.01.2022 00:00:00.000 GMT+0200,1793.955,1796.698,1792.018,1794.835,3734315.0376999998
10.01.2022 04:00:00.000 GMT+0200,1794.828,1796.068,1791.325,1792.945,3958139.9262
10.01.2022 08:00:00.000 GMT+0200,1792.915,1797.908,1791.268,1796.705,7089570.1646
10.01.2022 12:00:00.000 GMT+0200,1796.705,1802.248,1791.388,1792.875,9383709.907499999
10.01.2022 16:00:00.000 GMT+0200,1792.905,1799.988,1790.235,1799.248,13079779.8633
10.01.2022 20:00:00.000 GMT+0200,1799.258,1801.808,1798.278,1801.258,5434045.0764
11.01.2022 00:00:00.000 GMT+0200,1801.020,1805.898,1799.952,1804.818,3389069.9745
11.01.2022 04:00:00.000 GMT+0200,1804.778,1808.578,1804.268,1808.348,4164995.0743
11.01.2022 08:00:00.000 GMT+0200,1808.318,1810.178,1805.958,1806.788,7088579.8931
11.01.2022 12:00:00.000 GMT+0200,1806.818,1808.975,1804.285,1805.428,6521199.9416000005
11.01.2022 16:00:00.000 GMT+0200,1805.528,1817.748,1801.638,1817.475,13923470.497200001
11.01.2022 20:00:00.000 GMT+0200,1817.475,1823.228,1817.138,1821.228,5154349.982799999
12.01.2022 00:00:00.000 GMT+0200,1820.478,1822.395,1818.308,1818.888,3258710.0267
12.01.2022 04:00:00.000 GMT+0200,1818.888,1821.384,1817.608,1820.328,3957639.9923
12.01.2022 08:00:00.000 GMT+0200,1820.328,1821.298,1814.578,1816.208,5922189.9509000005
12.01.2022 12:00:00.000 GMT+0200,1816.198,1825.328,1815.888,1821.158,8295009.911
12.01.2022 16:00:00.000 GMT+0200,1821.198,1826.908,1818.814,1826.018,13153739.9292
12.01.2022 20:00:00.000 GMT+0200,1826.018,1827.984,1825.468,1825.758,4667290.0915
13.01.2022 00:00:00.000 GMT+0200,1825.048,1826.479,1823.978,1825.355,3278850.0189
13.01.2022 04:00:00.000 GMT+0200,1825.355,1828.058,1823.928,1825.778,3959319.9491
13.01.2022 08:00:00.000 GMT+0200,1825.788,1827.468,1818.918,1822.658,6154250.145
13.01.2022 12:00:00.000 GMT+0200,1822.668,1825.884,1819.078,1821.838,7585965.0374
13.01.2022 16:00:00.000 GMT+0200,1821.838,1823.698,1812.228,1820.514,12178939.938499998
13.01.2022 20:00:00.000 GMT+0200,1820.494,1822.768,1819.378,1822.128,4245335.102
14.01.2022 00:00:00.000 GMT+0200,1822.237,1824.454,1819.468,1822.248,3336489.9755
14.01.2022 04:00:00.000 GMT+0200,1822.278,1827.998,1822.174,1827.638,4133289.9929
14.01.2022 08:00:00.000 GMT+0200,1827.628,1829.048,1821.494,1823.468,6410160.0647
14.01.2022 12:00:00.000 GMT+0200,1823.508,1827.544,1819.408,1825.358,8196979.999499999
14.01.2022 16:00:00.000 GMT+0200,1825.338,1826.658,1815.074,1815.728,14025135.0403
14.01.2022 20:00:00.000 GMT+0200,1815.754,1818.904,1814.578,1817.418,4436030.0303
17.01.2022 00:00:00.000 GMT+0200,1817.044,1819.254,1813.000,1815.978,3879109.9786
17.01.2022 04:00:00.000 GMT+0200,1816.048,1820.438,1815.864,1819.388,3596169.9486000002
17.01.2022 08:00:00.000 GMT+0200,1819.428,1823.088,1818.618,1821.438,4236910.1047
17.01.2022 12:00:00.000 GMT+0200,1821.428,1821.858,1819.098,1820.898,5268780.0526
17.01.2022 16:00:00.000 GMT+0200,1820.924,1821.394,1817.588,1819.008,3988049.9244
17.01.2022 20:00:00.000 GMT+0200,1819.008,1819.008,1819.008,1819.008,0
18.01.2022 00:00:00.000 GMT+0200,1817.904,1822.274,1817.904,1821.954,3011000.0074
